filename,max_confidence,waste_objects_detected
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002350_heading9.32_pitch0.23_right90_square_fov90.0_640x640.jpg,0.3162902295589447,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002378_heading43.76_pitch1.78_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002396_heading43.60_pitch-0.33_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002398_heading44.14_pitch-0.12_right90_square_fov90.0_640x640.jpg,0.4172404706478119,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002434_heading43.53_pitch-0.20_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002477_heading127.97_pitch2.43_right90_square_fov90.0_640x640.jpg,0.2502813935279846,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002481_heading36.84_pitch2.49_right90_square_fov90.0_640x640.jpg,0.2690823972225189,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002507_heading52.50_pitch-4.74_right90_square_fov90.0_640x640.jpg,0.2574809193611145,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002515_heading322.46_pitch2.76_right90_square_fov90.0_640x640.jpg,0.3413578271865845,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002604_heading148.18_pitch2.03_right90_square_fov90.0_640x640.jpg,0.2506674826145172,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002614_heading221.08_pitch-0.52_right90_square_fov90.0_640x640.jpg,0.46712175011634827,3
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002632_heading222.35_pitch-0.41_right90_square_fov90.0_640x640.jpg,0.2714511454105377,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002644_heading138.65_pitch-0.39_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002680_heading219.35_pitch-0.32_right90_square_fov90.0_640x640.jpg,0.42800313234329224,5
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002750_heading188.41_pitch-2.55_right90_square_fov90.0_640x640.jpg,0.30234429240226746,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002754_heading189.51_pitch-0.21_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002809_heading263.15_pitch1.99_right90_square_fov90.0_640x640.jpg,0.3578711450099945,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002811_heading263.59_pitch0.27_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002928_heading159.03_pitch0.06_right90_square_fov90.0_640x640.jpg,0.2675148844718933,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002952_heading249.38_pitch-2.36_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002976_heading338.28_pitch-1.00_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_002978_heading338.78_pitch-0.97_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_003068_heading159.62_pitch-0.10_right90_square_fov90.0_640x640.jpg,0.3453167676925659,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_003076_heading161.56_pitch-0.05_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_003084_heading144.08_pitch-0.59_right90_square_fov90.0_640x640.jpg,0.5736829042434692,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_003206_heading204.02_pitch-3.03_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_003266_heading159.18_pitch-0.03_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_003348_heading159.54_pitch0.24_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_003467_heading159.60_pitch-0.01_right90_square_fov90.0_640x640.jpg,0.35570499300956726,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_003471_heading159.98_pitch0.32_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_003491_heading160.10_pitch-1.40_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_003539_heading339.42_pitch-0.92_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_003557_heading247.26_pitch1.08_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_003776_heading160.98_pitch0.38_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_003863_heading140.19_pitch-1.19_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_003871_heading341.70_pitch0.47_right90_square_fov90.0_640x640.jpg,0.2736094892024994,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_003986_heading339.48_pitch-0.69_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_004052_heading344.94_pitch-0.19_right90_square_fov90.0_640x640.jpg,0.31435149908065796,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_004194_heading1.81_pitch-0.08_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_004236_heading34.47_pitch-1.29_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_004461_heading208.35_pitch-0.88_right90_square_fov90.0_640x640.jpg,0.2644519507884979,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_004483_heading230.15_pitch-2.87_right90_square_fov90.0_640x640.jpg,0.2708081007003784,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_004640_heading34.20_pitch-0.15_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_004742_heading56.74_pitch-0.41_right90_square_fov90.0_640x640.jpg,0.3094719648361206,2
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_004767_heading70.98_pitch0.98_right90_square_fov90.0_640x640.jpg,0.3126085698604584,2
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_004802_heading239.67_pitch0.77_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_004836_heading1.87_pitch-0.33_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_004846_heading74.88_pitch0.13_right90_square_fov90.0_640x640.jpg,0.37349507212638855,2
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_004854_heading74.87_pitch0.28_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_004959_heading149.17_pitch0.56_right90_square_fov90.0_640x640.jpg,0.2501032054424286,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_004963_heading149.13_pitch0.04_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_004973_heading239.16_pitch-0.61_right90_square_fov90.0_640x640.jpg,0.26454615592956543,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_005059_heading62.77_pitch-0.38_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_005069_heading63.62_pitch-1.35_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_005184_heading231.07_pitch-0.37_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_005198_heading327.31_pitch4.06_right90_square_fov90.0_640x640.jpg,0.6567739248275757,2
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_005206_heading242.77_pitch-0.27_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_005236_heading62.94_pitch-0.93_right90_square_fov90.0_640x640.jpg,0.33447012305259705,3
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_005244_heading63.26_pitch0.79_right90_square_fov90.0_640x640.jpg,0.31372296810150146,2
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000714\pano_0001_005262_heading63.21_pitch0.31_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000006_heading147.31_pitch-0.24_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000022_heading144.29_pitch-0.45_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000040_heading126.34_pitch-0.12_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000072_heading24.93_pitch-0.59_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000183_heading38.96_pitch-0.26_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000187_heading39.02_pitch-0.36_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000216_heading38.29_pitch-0.31_right90_square_fov90.0_640x640.jpg,0.6899239420890808,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000226_heading38.48_pitch-1.00_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000294_heading293.28_pitch-3.64_right90_square_fov90.0_640x640.jpg,0.392827570438385,2
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000342_heading218.87_pitch0.00_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000360_heading307.26_pitch0.13_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000430_heading78.72_pitch1.36_right90_square_fov90.0_640x640.jpg,0.25529196858406067,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000484_heading345.49_pitch0.79_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000502_heading351.52_pitch-0.75_right90_square_fov90.0_640x640.jpg,0.2680776119232178,2
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000515_heading37.27_pitch-0.79_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000527_heading97.26_pitch0.22_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000716_heading86.35_pitch-1.37_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000808_heading335.85_pitch-0.33_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000903_heading132.57_pitch0.44_right90_square_fov90.0_640x640.jpg,0.28686800599098206,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000921_heading264.32_pitch-0.11_right90_square_fov90.0_640x640.jpg,0.25002458691596985,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_000994_heading304.62_pitch-0.13_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_001016_heading296.92_pitch-0.60_right90_square_fov90.0_640x640.jpg,0.31616905331611633,9
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_001050_heading180.24_pitch-0.12_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_001056_heading125.32_pitch-0.45_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_001078_heading4.59_pitch1.33_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_001114_heading20.62_pitch-0.76_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_001150_heading116.36_pitch-0.27_right90_square_fov90.0_640x640.jpg,0.3871365487575531,5
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_001180_heading211.27_pitch-3.97_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_001198_heading203.78_pitch1.85_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_001334_heading351.49_pitch0.68_right90_square_fov90.0_640x640.jpg,0.2947010397911072,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_001380_heading241.54_pitch0.89_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_001382_heading238.46_pitch0.04_right90_square_fov90.0_640x640.jpg,0.30882078409194946,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_001434_heading304.91_pitch-0.37_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0000_001440_heading304.69_pitch-0.20_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0001_000004_heading164.50_pitch-0.18_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0001_000044_heading339.30_pitch0.33_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0001_000056_heading339.73_pitch-1.87_right90_square_fov90.0_640x640.jpg,0.25815391540527344,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0001_000188_heading201.42_pitch0.91_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0001_000196_heading201.81_pitch0.05_right90_square_fov90.0_640x640.jpg,0.2998354732990265,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0001_000232_heading150.63_pitch-0.84_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0001_000245_heading89.18_pitch0.03_right90_square_fov90.0_640x640.jpg,0.3387247622013092,2
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0001_000247_heading86.41_pitch-0.51_right90_square_fov90.0_640x640.jpg,0.2608470618724823,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0001_000260_heading91.65_pitch-0.51_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0001_000294_heading180.36_pitch-0.16_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0001_000312_heading168.20_pitch-1.73_right90_square_fov90.0_640x640.jpg,0.3230587840080261,9
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0001_000336_heading130.12_pitch1.15_right90_square_fov90.0_640x640.jpg,0.2517402172088623,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000716\pano_0001_000338_heading113.14_pitch1.04_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000067_heading207.79_pitch-1.98_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000069_heading207.55_pitch-2.61_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000077_heading306.12_pitch-2.41_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000089_heading334.98_pitch1.42_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000105_heading25.52_pitch0.18_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000141_heading0.47_pitch-0.31_right90_square_fov90.0_640x640.jpg,0.29485154151916504,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000385_heading358.89_pitch-0.60_right90_square_fov90.0_640x640.jpg,0.35223695635795593,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000403_heading116.00_pitch-2.56_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000405_heading65.29_pitch-4.18_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000421_heading333.84_pitch0.62_right90_square_fov90.0_640x640.jpg,0.41646355390548706,6
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000431_heading349.28_pitch-1.74_right90_square_fov90.0_640x640.jpg,0.4486980438232422,8
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000511_heading31.62_pitch-0.40_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000553_heading113.54_pitch-0.23_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000559_heading115.46_pitch-0.81_right90_square_fov90.0_640x640.jpg,0.3369017541408539,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000730_heading325.38_pitch-0.61_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000811_heading97.60_pitch1.32_right90_square_fov90.0_640x640.jpg,0.26089149713516235,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000817_heading92.67_pitch-0.08_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000853_heading95.77_pitch-0.04_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000931_heading183.38_pitch-1.51_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000957_heading1.47_pitch1.43_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_000987_heading273.48_pitch-0.34_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_001163_heading303.68_pitch-1.02_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0000_001191_heading26.58_pitch-0.76_right90_square_fov90.0_640x640.jpg,0.2808697521686554,2
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000062_heading297.67_pitch3.00_right90_square_fov90.0_640x640.jpg,0.28661423921585083,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000068_heading295.74_pitch0.52_right90_square_fov90.0_640x640.jpg,0.28511008620262146,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000076_heading296.09_pitch-1.33_right90_square_fov90.0_640x640.jpg,0.4094426929950714,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000078_heading302.80_pitch-3.34_right90_square_fov90.0_640x640.jpg,0.5103821158409119,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000084_heading340.15_pitch2.50_right90_square_fov90.0_640x640.jpg,0.2723395526409149,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000110_heading336.39_pitch-4.82_right90_square_fov90.0_640x640.jpg,0.27003660798072815,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000112_heading336.38_pitch0.03_right90_square_fov90.0_640x640.jpg,0.2732609212398529,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000128_heading335.99_pitch0.21_right90_square_fov90.0_640x640.jpg,0.4848686754703522,5
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000180_heading352.62_pitch-0.05_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000186_heading278.53_pitch-0.91_right90_square_fov90.0_640x640.jpg,0.3649042844772339,2
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000198_heading275.77_pitch-0.03_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000212_heading275.35_pitch-1.22_right90_square_fov90.0_640x640.jpg,0.3988465368747711,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000216_heading267.31_pitch-0.26_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000220_heading209.64_pitch-0.19_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000230_heading153.96_pitch1.34_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000248_heading19.21_pitch-3.86_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000266_heading156.39_pitch-0.11_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000282_heading156.25_pitch1.01_right90_square_fov90.0_640x640.jpg,0.38101428747177124,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000292_heading155.03_pitch0.68_right90_square_fov90.0_640x640.jpg,0.2890751361846924,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000380_heading180.02_pitch-0.33_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000422_heading116.11_pitch-2.07_right90_square_fov90.0_640x640.jpg,0.417265385389328,2
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000452_heading296.81_pitch-0.59_right90_square_fov90.0_640x640.jpg,0.26736748218536377,3
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000523_heading270.30_pitch-0.08_right90_square_fov90.0_640x640.jpg,0.25390785932540894,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000539_heading270.31_pitch0.23_right90_square_fov90.0_640x640.jpg,0.3912012279033661,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000563_heading270.00_pitch0.25_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000605_heading90.05_pitch-0.85_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000613_heading90.38_pitch-0.18_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000717\pano_0002_000631_heading90.39_pitch-0.86_right90_square_fov90.0_640x640.jpg,0.2895285189151764,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000719\pano_0000_000034_heading306.71_pitch-0.39_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000719\pano_0000_000068_heading304.42_pitch-0.25_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000719\pano_0000_000092_heading283.62_pitch-0.51_right90_square_fov90.0_640x640.jpg,0.0,0
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000719\pano_0000_000104_heading283.72_pitch-0.39_right90_square_fov90.0_640x640.jpg,0.3592435121536255,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000719\pano_0000_000114_heading277.82_pitch-0.52_right90_square_fov90.0_640x640.jpg,0.26889145374298096,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000719\pano_0000_000445_heading270.25_pitch-0.22_right90_square_fov90.0_640x640.jpg,0.2736082673072815,2
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000719\pano_0000_000505_heading214.68_pitch-2.09_right90_square_fov90.0_640x640.jpg,0.26354333758354187,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000719\pano_0000_000533_heading43.63_pitch2.56_right90_square_fov90.0_640x640.jpg,0.3605661392211914,1
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000719\pano_0000_000559_heading86.06_pitch2.46_right90_square_fov90.0_640x640.jpg,0.29252707958221436,3
data/UrbanWaste-images-10k-right\year_2018\TMX7316010203-000719\pano_0000_000571_heading180.00_pitch-0.38_right90_square_fov90.0_640x640.jpg,0.2935621738433838,1
